"","X","v","a","f","h","l","n","s","w","word_tokens","word_types","tokens_in_cmu","types_in_cmu","year","month","day","consonants","vowelRatio","tokenCoverage","typeCoverage","dayOfYear","date","humidity"
"2164",2165,12064,241,4375,324,2435,3195,5890,1446,8278,1457,8010,1338,2006,11,16,17906,0.673740645593656,0.967625030200531,0.918325326012354,320,"2006-11-16",0.0094999997
"2165",2166,10694,270,3943,485,1901,2776,5511,1022,7704,1291,7387,1185,2006,11,17,15908,0.672240382197636,0.958852544132918,0.917893106119287,321,"2006-11-17",0.0105
"2166",2167,10586,239,3899,317,2000,2775,5509,1107,7238,1423,6925,1290,2006,11,18,15846,0.668055029660482,0.956756009947499,0.906535488404779,322,"2006-11-18",0.0107
"2167",2168,9774,224,3549,420,1814,2733,5026,962,6871,1352,6601,1239,2006,11,19,14728,0.663633894622488,0.960704409838452,0.916420118343195,323,"2006-11-19",0.0099999998
"2168",2169,10245,189,3712,387,1774,2851,5196,1146,7755,1477,7351,1327,2006,11,20,15255,0.671583087512291,0.947904577691812,0.89844278943805,324,"2006-11-20",0.0101
"2169",2170,10499,258,3899,408,2088,2859,5279,924,7307,1311,7065,1229,2006,11,21,15715,0.668087814190264,0.966881072943753,0.937452326468345,325,"2006-11-21",0.0104
"2170",2171,8778,204,3331,334,1667,2297,4428,890,6125,1274,5833,1146,2006,11,22,13151,0.667477758345373,0.952326530612245,0.899529042386185,326,"2006-11-22",0.0099999998
"2171",2172,9086,169,3235,324,1682,2412,4586,1065,6591,1296,6297,1192,2006,11,24,13473,0.674385808654346,0.955393718707328,0.919753086419753,328,"2006-11-24",0.0083999997
"2172",2173,9961,243,3588,306,1915,2718,5010,1118,7428,1271,7077,1142,2006,11,25,14898,0.668613236676064,0.952746365105008,0.898505114083399,329,"2006-11-25",0.0083999997
"2173",2174,9940,185,3595,367,1716,2769,5032,1116,7501,1427,7124,1283,2006,11,26,14780,0.672530446549391,0.949740034662045,0.899088997897687,330,"2006-11-26",0.0082999999
"2174",2175,9535,152,3769,340,1818,2585,4769,901,6433,1323,6212,1233,2006,11,27,14334,0.665201618529371,0.965645888387999,0.931972789115646,331,"2006-11-27",0.0088
"2175",2176,10032,213,3645,356,1802,2665,5288,951,7174,1399,6868,1260,2006,11,28,14920,0.672386058981233,0.957345971563981,0.900643316654753,332,"2006-11-28",0.0073000002
"2176",2177,10223,239,3694,371,1859,2712,5123,1075,7273,1434,6867,1302,2006,11,29,15073,0.678232601340145,0.944177093358999,0.907949790794979,333,"2006-11-29",0.0060999999
"2177",2178,10583,175,3839,509,1860,2844,5270,1145,7504,1293,7194,1185,2006,11,30,15642,0.676575885436645,0.958688699360341,0.916473317865429,334,"2006-11-30",0.0055
"2178",2179,9713,218,3346,305,1615,2627,5113,1191,7673,1363,7035,1167,2006,12,1,14415,0.673812001387444,0.916851296754855,0.856199559794571,335,"2006-12-01",0.0071999999
"2179",2180,9093,169,3237,324,1683,2417,4589,1062,6600,1300,6303,1194,2006,12,2,13481,0.674504858690008,0.955,0.918461538461538,336,"2006-12-02",0.0078999996
"2180",2181,9987,237,3606,370,1817,2651,4993,1058,7105,1406,6716,1278,2006,12,3,14732,0.67791202823785,0.945249824067558,0.908961593172119,337,"2006-12-03",0.0076000001
"2181",2182,8697,206,3304,392,1638,2322,4308,950,6272,1238,5960,1101,2006,12,4,13120,0.662881097560976,0.950255102040816,0.889337641357027,338,"2006-12-04",0.0078999996
"2182",2183,10914,216,3688,433,1944,2891,5465,1221,8286,1532,7745,1312,2006,12,5,15858,0.688233068482785,0.934709147960415,0.856396866840731,339,"2006-12-05",0.0085000005
"2183",2184,10039,176,3999,303,2035,2586,4910,893,6611,1298,6372,1224,2006,12,6,14902,0.673667964031674,0.963848131901377,0.942989214175655,340,"2006-12-06",0.0082
"2184",2185,9644,208,3505,436,1938,2459,4973,994,6871,1356,6607,1258,2006,12,7,14513,0.664507682767174,0.961577645175375,0.927728613569322,341,"2006-12-07",0.0087000001
"2185",2186,9094,269,3372,379,1640,2333,4242,999,6623,1204,6152,1071,2006,12,8,13234,0.687169412120296,0.928884191454024,0.88953488372093,342,"2006-12-08",0.0088
"2186",2187,10219,182,3833,385,2196,2569,5365,1017,7293,1350,6924,1181,2006,12,9,15547,0.657297227760983,0.949403537638832,0.874814814814815,343,"2006-12-09",0.0096000005
"2187",2188,8147,195,3111,383,1552,2180,4017,916,5880,1213,5609,1086,2006,12,10,12354,0.659462522259997,0.95391156462585,0.895300906842539,344,"2006-12-10",0.0086000003
"2188",2189,8714,202,3064,343,1650,2257,4402,957,6426,1286,5986,1148,2006,12,11,12875,0.676815533980582,0.931528166822284,0.892690513219285,345,"2006-12-11",0.0089999996
"2189",2190,8286,156,3098,375,1433,2044,4163,933,6136,1096,5829,992,2006,12,12,12202,0.679069005081134,0.94996740547588,0.905109489051095,346,"2006-12-12",0.0092000002
"2190",2191,8857,181,3177,509,1594,2429,4341,1087,6515,1193,6230,1097,2006,12,13,13318,0.66503979576513,0.956254796623177,0.919530595138307,347,"2006-12-13",0.0094999997
"2191",2192,9038,187,3638,424,1814,2283,4387,970,6343,1289,6076,1196,2006,12,14,13703,0.659563599211851,0.957906353460508,0.927851047323507,348,"2006-12-14",0.0094999997
"2192",2193,8976,223,3297,322,1801,2383,4474,1001,6727,1242,6467,1146,2006,12,15,13501,0.664839641508036,0.961349784450721,0.922705314009662,349,"2006-12-15",0.0093
"2193",2194,8286,156,3098,375,1433,2044,4163,933,6136,1096,5829,992,2006,12,16,12202,0.679069005081134,0.94996740547588,0.905109489051095,350,"2006-12-16",0.0077999998
"2194",2195,12525,258,4927,413,2352,3357,6331,1313,8886,1449,8615,1343,2006,12,17,18951,0.660914991293335,0.969502588341211,0.926846100759144,351,"2006-12-17",0.0066
"2195",2196,8886,176,3206,283,1582,2247,4592,943,6692,1155,6170,1023,2006,12,18,13029,0.682017038913194,0.921996413628213,0.885714285714286,352,"2006-12-18",0.0059000002
"2196",2197,9805,227,3763,427,1774,2476,4987,926,6909,1341,6625,1236,2006,12,19,14580,0.672496570644719,0.958894195976263,0.921700223713647,353,"2006-12-19",0.0051000002
"2197",2198,9375,362,3398,386,1780,2222,4716,1112,6863,1277,6495,1146,2006,12,20,13976,0.670792787635947,0.94637913448929,0.897415818324197,354,"2006-12-20",0.0055999998
"2198",2199,10087,207,3778,442,1909,2565,5114,1056,7279,1419,6937,1308,2006,12,21,15071,0.669298653042267,0.953015524110455,0.921775898520085,355,"2006-12-21",0.0071
"2199",2200,10861,397,4010,411,1900,2819,5617,1117,8278,1300,7918,1178,2006,12,22,16271,0.667506606846537,0.956511234597729,0.906153846153846,356,"2006-12-22",0.0082
"2200",2201,11146,207,4397,381,2482,2831,5562,1109,8197,1330,7719,1158,2006,12,25,16969,0.656844834698568,0.941685982676589,0.870676691729323,359,"2006-12-25",0.0083999997
"2201",2202,10006,211,3400,332,1959,2684,4953,1059,7311,1279,6851,1120,2006,12,25,14598,0.685436361145362,0.937081110655177,0.875684128225176,359,"2006-12-25",0.0083999997
"2202",2203,9297,158,3186,321,1752,2418,4764,1191,7003,1447,6645,1285,2006,12,25,13790,0.674184191443075,0.948879051834928,0.888044229440221,359,"2006-12-25",0.0083999997
"2203",2204,6538,135,2253,267,1294,1774,3218,768,4913,1190,4577,1037,2006,12,25,9709,0.673395818312906,0.931610014247914,0.871428571428571,359,"2006-12-25",0.0083999997
"2204",2205,11146,217,3970,405,2127,2966,5709,1219,8132,1266,7682,1140,2006,12,25,16613,0.670920363570698,0.944663059517954,0.900473933649289,359,"2006-12-25",0.0083999997
"2205",2206,10548,243,3885,314,1992,2773,5501,1108,7236,1417,6921,1282,2006,12,25,15816,0.666919575113809,0.956467661691542,0.904728299223712,359,"2006-12-25",0.0083999997
"2206",2207,10635,212,3597,413,1905,2814,5336,1178,8069,1497,7540,1281,2006,12,25,15455,0.688126819799418,0.934440451109183,0.855711422845691,359,"2006-12-25",0.0083999997
"2207",2208,8692,169,3149,278,1549,2186,4498,918,6523,1139,6013,1014,2006,12,25,12747,0.681885933945242,0.921815115744289,0.890254609306409,359,"2006-12-25",0.0083999997
"2208",2209,9731,176,3313,332,1747,2588,4975,1047,7013,1383,6663,1228,2006,12,25,14178,0.686345041613768,0.950092685013546,0.887924801156905,359,"2006-12-25",0.0083999997
"2209",2210,10003,200,3738,380,1878,2520,5048,1062,7281,1490,6884,1330,2006,12,25,14826,0.674693106704438,0.945474522730394,0.89261744966443,359,"2006-12-25",0.0083999997
"2210",2211,10131,225,3667,307,1845,2757,4958,1119,7213,1391,6885,1267,2006,12,25,14878,0.680938298158355,0.954526549286011,0.910855499640546,359,"2006-12-25",0.0083999997
"2211",2212,9550,206,3449,433,1766,2494,4761,1073,6726,1257,6514,1176,2006,12,25,14182,0.673388802707658,0.968480523342254,0.935560859188544,359,"2006-12-25",0.0083999997
"2212",2213,11851,226,4006,408,2254,3264,6058,1314,8607,1455,8206,1323,2006,12,25,17530,0.676041072447233,0.953410015103985,0.909278350515464,359,"2006-12-25",0.0083999997
"2213",2214,6730,94,2344,420,1196,1715,3454,809,4962,974,4678,900,2006,12,25,10032,0.67085326953748,0.942765014107215,0.924024640657084,359,"2006-12-25",0.0083999997
"2214",2215,9386,163,3253,284,1800,2493,4837,1028,6701,1356,6379,1213,2006,12,26,13858,0.677298311444653,0.951947470526787,0.894542772861357,360,"2006-12-26",0.0089999996
"2215",2216,7915,135,2851,319,1573,2008,4016,797,5285,1251,5071,1160,2006,12,27,11699,0.676553551585606,0.959508041627247,0.927258193445244,361,"2006-12-27",0.0083999997
"2216",2217,8415,124,3099,461,1562,2280,4335,829,5817,1250,5569,1171,2006,12,27,12690,0.663120567375887,0.95736634003782,0.9368,361,"2006-12-27",0.0083999997
"2217",2218,10987,303,3833,402,1998,2859,5599,1164,8099,1329,7696,1195,2006,12,28,16158,0.679972768907043,0.95024077046549,0.899172310007524,362,"2006-12-28",0.0060000001
"2218",2219,9855,172,3810,397,1960,2585,4839,885,6607,1433,6312,1348,2006,12,29,14648,0.672788093937739,0.955350385954291,0.940683879972087,363,"2006-12-29",0.0062000002
"2219",2220,7915,135,2851,319,1573,2008,4016,797,5285,1251,5071,1160,2006,12,30,11699,0.676553551585606,0.959508041627247,0.927258193445244,364,"2006-12-30",0.0073000002
"2220",2221,11140,156,4333,392,2377,2815,5580,1131,8134,1348,7652,1173,2007,1,1,16784,0.663727359389895,0.940742562085075,0.870178041543027,1,"2007-01-01",0.0073000002
"2221",2222,8169,156,3015,440,1484,2112,4009,888,5601,1190,5389,1120,2007,1,2,12104,0.674900859220093,0.962149616139975,0.941176470588235,2,"2007-01-02",0.0071
"2222",2223,8811,151,3175,590,1484,2358,4531,915,6824,1203,6434,1064,2007,1,3,13204,0.667297788548925,0.94284876905041,0.884455527847049,3,"2007-01-03",0.0082999999
"2223",2224,9807,194,3602,477,1899,2432,4920,946,6913,1367,6649,1280,2007,1,4,14470,0.677747062888735,0.961811080572834,0.936356986100951,4,"2007-01-04",0.0088
"2224",2225,9916,179,3925,432,1840,2494,4906,991,6852,1373,6616,1270,2007,1,5,14767,0.671497257398253,0.965557501459428,0.924981791697014,5,"2007-01-05",0.0057999999
"2225",2226,8095,191,2941,256,1601,2048,4081,865,5839,1366,5503,1247,2007,1,8,11983,0.675540348827506,0.942455899982874,0.912884333821376,8,"2007-01-08",0.0071
"2226",2227,8554,145,3382,273,1601,2105,4313,884,6114,1210,5795,1088,2007,1,9,12703,0.673384239943321,0.947824664703958,0.899173553719008,9,"2007-01-09",0.0080000004
"2227",2228,7661,162,3031,230,1512,2098,3862,628,5078,1062,4925,1002,2007,1,10,11523,0.66484422459429,0.969870027569909,0.943502824858757,10,"2007-01-10",0.0086000003
"2228",2229,9589,186,3392,446,1817,2433,4963,1094,7028,1335,6701,1210,2007,1,11,14331,0.669108924708674,0.953471826977803,0.906367041198502,11,"2007-01-11",0.0074999998
"2229",2230,9784,205,3715,428,2050,2479,4829,991,6654,1484,6361,1360,2007,1,12,14697,0.665714091311152,0.955966336038473,0.91644204851752,12,"2007-01-12",0.0052
"2230",2231,9390,185,3418,380,1823,2404,4599,969,6713,1244,6424,1137,2007,1,13,13778,0.681521265786036,0.95694920303888,0.913987138263666,13,"2007-01-13",0.0040000002
"2231",2232,9382,182,3313,437,1787,2366,4861,1085,6879,1306,6563,1181,2007,1,14,14031,0.668662247879695,0.954063090565489,0.904287901990812,14,"2007-01-14",0.0044
"2232",2233,9549,223,3759,456,1787,2443,4877,931,6779,1381,6504,1277,2007,1,15,14476,0.65964354794142,0.959433544770615,0.924692251991311,15,"2007-01-15",0.0044999998
"2233",2234,10149,248,3766,385,1933,2542,5229,1021,7247,1432,6888,1305,2007,1,16,15124,0.671052631578947,0.950462260245619,0.911312849162011,16,"2007-01-16",0.0044999998
"2234",2235,10451,209,3999,319,2133,2712,5227,1047,7407,1510,7120,1379,2007,1,17,15646,0.66796625335549,0.96125286890779,0.913245033112583,17,"2007-01-17",0.0057999999
"2235",2236,8068,125,3013,269,1436,2148,3944,950,6040,1108,5653,980,2007,1,18,11885,0.678838872528397,0.935927152317881,0.884476534296029,18,"2007-01-18",0.0059000002
"2236",2237,9390,185,3418,380,1823,2404,4599,969,6712,1243,6424,1137,2007,1,19,13778,0.681521265786036,0.957091775923719,0.914722445695897,19,"2007-01-19",0.0063
"2237",2238,9351,184,3472,490,1729,2461,4645,989,6867,1287,6552,1184,2007,1,19,13970,0.669362920544023,0.954128440366973,0.91996891996892,19,"2007-01-19",0.0063
"2238",2239,8554,145,3382,273,1601,2105,4313,884,6114,1210,5795,1088,2007,1,20,12703,0.673384239943321,0.947824664703958,0.899173553719008,20,"2007-01-20",0.0071999999
"2239",2240,7789,120,2894,251,1378,2072,3795,926,5815,1075,5443,949,2007,1,21,11436,0.681094788387548,0.936027515047292,0.882790697674419,21,"2007-01-21",0.0068000001
"2240",2241,10828,217,3943,401,2135,2886,5633,914,7526,1417,7227,1304,2007,1,22,16129,0.671337342674685,0.960271060324209,0.920254057868737,22,"2007-01-22",0.0063
"2241",2242,10538,227,4005,362,2020,2880,5362,928,6899,1368,6712,1297,2007,1,23,15784,0.667638114546376,0.972894622409045,0.948099415204678,23,"2007-01-23",0.0071999999
"2242",2243,10538,227,4005,362,2020,2880,5362,928,6899,1368,6712,1297,2007,1,24,15784,0.667638114546376,0.972894622409045,0.948099415204678,24,"2007-01-24",0.0073000002
"2243",2244,10291,190,3516,402,2030,2685,5014,1163,7495,1326,7091,1200,2007,1,24,15000,0.686066666666667,0.94609739826551,0.904977375565611,24,"2007-01-24",0.0073000002
"2244",2245,9389,191,3353,301,1618,2562,4673,1039,6987,1171,6547,1052,2007,1,25,13737,0.683482565334498,0.937025905252612,0.898377455166524,25,"2007-01-25",0.0077999998
"2245",2246,10268,213,3832,478,1879,2696,5096,1084,7474,1328,7097,1196,2007,1,26,15278,0.672077497054588,0.94955846936045,0.900602409638554,26,"2007-01-26",0.0077
"2246",2247,10350,207,3858,379,2037,2679,5562,914,7339,1411,6962,1285,2007,1,27,15636,0.661933998465081,0.948630603624472,0.91070163004961,27,"2007-01-27",0.0085000005
"2247",2248,9389,191,3353,301,1618,2562,4673,1039,6987,1171,6547,1052,2007,1,28,13737,0.683482565334498,0.937025905252612,0.898377455166524,28,"2007-01-28",0.0086000003
"2248",2249,11002,219,4051,324,1864,2909,5691,1173,8214,1314,7803,1167,2007,1,29,16231,0.677838703715113,0.949963476990504,0.888127853881279,29,"2007-01-29",0.0082
"2249",2250,9699,186,3918,477,2030,2508,4694,933,6708,1466,6459,1350,2007,1,30,14746,0.657737691577377,0.962880143112701,0.92087312414734,30,"2007-01-30",0.0082999999
"2250",2251,10161,303,3930,258,2059,2685,4918,970,6780,1434,6497,1341,2007,1,31,15123,0.67189049791708,0.958259587020649,0.935146443514644,31,"2007-01-31",0.0077
"2251",2252,8453,177,2975,262,1501,2355,4187,1042,6407,1150,5963,1036,2007,2,1,12499,0.676294103528282,0.93070079600437,0.900869565217391,32,"2007-02-01",0.0071999999
"2252",2253,10265,275,3976,363,2196,2648,5054,944,6924,1329,6711,1248,2007,2,2,15456,0.664143374741201,0.969237435008666,0.939051918735892,33,"2007-02-02",0.0074
"2253",2254,10024,267,3687,299,1989,2468,5126,933,6509,1265,6272,1183,2007,2,3,14769,0.678718938316745,0.963588876939622,0.935177865612648,34,"2007-02-03",0.0077
"2254",2255,8453,177,2975,262,1501,2355,4187,1042,6407,1150,5963,1036,2007,2,4,12499,0.676294103528282,0.93070079600437,0.900869565217391,35,"2007-02-04",0.0083999997
"2255",2256,11001,202,3662,431,2004,2817,5532,1312,8069,1299,7677,1149,2007,2,5,15960,0.689285714285714,0.951419011029867,0.884526558891455,36,"2007-02-05",0.0083999997
"2256",2257,10511,256,3945,388,2101,2667,5157,966,6999,1451,6705,1337,2007,2,6,15480,0.679005167958656,0.957993999142735,0.921433494141971,37,"2007-02-06",0.0083999997
"2257",2258,9202,172,3462,413,1658,2361,4821,1023,6769,1234,6387,1083,2007,2,7,13910,0.661538461538462,0.943566257940612,0.877633711507293,38,"2007-02-07",0.0085000005
"2258",2259,9368,200,3445,458,1701,2431,4678,1083,6965,1261,6596,1137,2007,2,8,13996,0.669334095455845,0.947020818377602,0.901665344964314,39,"2007-02-08",0.0088999998
"2259",2260,9741,180,3748,402,1825,2391,4827,1037,7065,1332,6702,1210,2007,2,9,14410,0.675988896599584,0.948619957537155,0.908408408408408,40,"2007-02-09",0.0087000001
"2260",2261,10162,175,3805,527,1775,2660,4965,1129,7612,1365,7199,1220,2007,2,12,15036,0.67584463953179,0.945743562795586,0.893772893772894,43,"2007-02-12",0.0077
"2261",2262,10186,189,3812,471,1846,2527,5031,1111,7219,1429,6802,1261,2007,2,13,14987,0.67965570160806,0.942235766726693,0.882435269419174,44,"2007-02-13",0.0077
"2262",2263,11240,201,4188,409,2063,3056,5820,1093,7928,1418,7554,1300,2007,2,14,16830,0.667855020796197,0.952825428859738,0.916784203102962,45,"2007-02-14",0.0076000001
"2263",2264,9945,188,3747,475,1798,2539,4935,992,7134,1312,6824,1199,2007,2,15,14674,0.677729317159602,0.95654611718531,0.913871951219512,46,"2007-02-15",0.0081000002
"2264",2265,11079,196,4223,532,2084,2665,5606,1031,7985,1406,7662,1304,2007,2,16,16337,0.678153883821999,0.959549154664997,0.927453769559033,47,"2007-02-16",0.0085000005
"2265",2266,10186,189,3812,471,1846,2527,5031,1111,7219,1429,6802,1261,2007,2,17,14987,0.67965570160806,0.942235766726693,0.882435269419174,48,"2007-02-17",0.0083999997
"2266",2267,7419,164,2434,276,1362,1876,3941,946,5798,1032,5412,876,2007,2,18,10999,0.674515865078643,0.933425319075543,0.848837209302326,49,"2007-02-18",0.0088999998
"2267",2268,10552,198,3717,520,1978,2555,5496,1101,7806,1358,7417,1190,2007,2,19,15565,0.677931256023129,0.950166538560082,0.876288659793814,50,"2007-02-19",0.0080000004
"2268",2269,9505,206,3533,449,1724,2315,4837,903,6820,1258,6545,1148,2007,2,20,13967,0.680532684184148,0.959677419354839,0.912559618441971,51,"2007-02-20",0.0077
"2269",2270,10443,211,3834,523,1750,2523,5291,1048,7608,1305,7242,1169,2007,2,21,15180,0.687944664031621,0.951892744479495,0.895785440613027,52,"2007-02-21",0.0071
"2270",2271,9897,168,3644,470,1823,2376,4962,1026,7140,1271,6808,1148,2007,2,22,14469,0.684014099108439,0.953501400560224,0.903225806451613,53,"2007-02-22",0.0077999998
"2271",2272,9586,178,3645,470,1635,2333,4928,929,7308,1213,6906,1118,2007,2,23,14118,0.67899135854937,0.944991789819376,0.921681780708986,54,"2007-02-23",0.0063999998
"2272",2273,9586,178,3645,470,1635,2333,4928,929,7308,1213,6906,1118,2007,2,24,14118,0.67899135854937,0.944991789819376,0.921681780708986,55,"2007-02-24",0.0063
"2273",2274,7809,146,2669,401,1447,2023,3904,1031,6031,1154,5552,955,2007,2,25,11621,0.671973152052319,0.920577018736528,0.827556325823224,56,"2007-02-25",0.0077999998
"2274",2275,10189,214,3980,311,1906,2664,5020,1025,7073,1281,6783,1179,2007,2,26,15120,0.673875661375661,0.958999010320939,0.920374707259953,57,"2007-02-26",0.0074999998
"2275",2276,10674,213,4035,354,1906,2936,5156,1102,7603,1360,7267,1243,2007,2,27,15702,0.679786014520443,0.955806918321715,0.913970588235294,58,"2007-02-27",0.0068999999
"2276",2277,9392,167,3561,408,1763,2293,4647,912,6833,1263,6545,1162,2007,2,28,13751,0.683004872372918,0.957851602517196,0.920031670625495,59,"2007-02-28",0.0062000002
"2277",2278,9804,216,3432,420,1857,2487,4957,1039,7149,1318,6887,1212,2007,3,1,14408,0.680455302609661,0.963351517694782,0.919575113808801,60,"2007-03-01",0.0063
"2278",2279,8796,235,3303,361,1679,2079,4355,1003,6234,1228,6013,1133,2007,3,2,13015,0.675835574337303,0.964549246069939,0.922638436482085,61,"2007-03-02",0.0066
"2279",2280,8796,235,3303,361,1679,2079,4355,1003,6234,1228,6013,1133,2007,3,4,13015,0.675835574337303,0.964549246069939,0.922638436482085,63,"2007-03-04",0.0071
"2280",2281,10620,222,4177,438,1934,2719,5369,1031,7323,1504,6991,1383,2007,3,5,15890,0.668344870988043,0.954663389321316,0.919547872340426,64,"2007-03-05",0.0077999998
